user_id,session
user13,"[""2023-05-05 04:48:25"", 429, [[""page0"", ""2023-05-05 04:50:07""], [""page1"", ""2023-05-05 04:51:09""], [""page2"", ""2023-05-05 04:55:07""], [""page3"", ""2023-05-05 04:50:22""], [""page4"", ""2023-05-05 04:50:52""], [""page5"", ""2023-05-05 04:50:14""], [""page6"", ""2023-05-05 04:52:21""], [""page7"", ""2023-05-05 04:51:24""], [""page8"", ""2023-05-05 04:54:24""], [""page9"", ""2023-05-05 04:52:27""], [""page10"", ""2023-05-05 04:49:03""], [""page11"", ""2023-05-05 04:53:32""], [""page12"", ""2023-05-05 04:50:45""], [""page13"", ""2023-05-05 04:48:46""], [""page14"", ""2023-05-05 04:50:02""]]]"
user13,"[""2023-05-05 10:12:35"", 638, [[""page0"", ""2023-05-05 10:15:15""], [""page1"", ""2023-05-05 10:17:31""], [""page2"", ""2023-05-05 10:21:04""], [""page3"", ""2023-05-05 10:15:04""], [""page4"", ""2023-05-05 10:12:36""], [""page5"", ""2023-05-05 10:17:21""], [""page6"", ""2023-05-05 10:19:13""], [""page7"", ""2023-05-05 10:23:13""], [""page8"", ""2023-05-05 10:20:39""], [""page9"", ""2023-05-05 10:21:07""], [""page10"", ""2023-05-05 10:23:06""], [""page11"", ""2023-05-05 10:15:29""], [""page12"", ""2023-05-05 10:16:08""], [""page13"", ""2023-05-05 10:19:27""], [""conversion"", ""2023-05-05 10:16:08""]]]"
user13,"[""2023-05-02 02:11:17"", 580, [[""page0"", ""2023-05-02 02:11:49""], [""page1"", ""2023-05-02 02:19:30""], [""page2"", ""2023-05-02 02:11:39""], [""page3"", ""2023-05-02 02:13:05""], [""page4"", ""2023-05-02 02:20:55""], [""page5"", ""2023-05-02 02:19:58""], [""page6"", ""2023-05-02 02:18:16""], [""page7"", ""2023-05-02 02:16:29""], [""page8"", ""2023-05-02 02:16:37""], [""page9"", ""2023-05-02 02:12:22""], [""page10"", ""2023-05-02 02:20:04""], [""page11"", ""2023-05-02 02:15:53""], [""page12"", ""2023-05-02 02:16:20""], [""page13"", ""2023-05-02 02:17:27""], [""page14"", ""2023-05-02 02:15:11""]]]"
user13,"[""2023-05-28 06:40:59"", 161, [[""page0"", ""2023-05-28 06:41:27""], [""page1"", ""2023-05-28 06:42:22""], [""page2"", ""2023-05-28 06:43:29""]]]"
user13,"[""2023-05-02 19:17:00"", 1456, [[""page0"", ""2023-05-02 19:23:21""], [""page1"", ""2023-05-02 19:20:30""], [""page2"", ""2023-05-02 19:26:52""], [""page3"", ""2023-05-02 19:17:55""], [""page4"", ""2023-05-02 19:30:46""], [""page5"", ""2023-05-02 19:31:26""], [""page6"", ""2023-05-02 19:19:40""], [""page7"", ""2023-05-02 19:23:42""], [""page8"", ""2023-05-02 19:32:07""], [""page9"", ""2023-05-02 19:29:37""], [""page10"", ""2023-05-02 19:36:19""], [""page11"", ""2023-05-02 19:39:51""], [""page12"", ""2023-05-02 19:29:05""], [""page13"", ""2023-05-02 19:38:31""]]]"
user13,"[""2023-05-09 18:02:40"", 1776, [[""page0"", ""2023-05-09 18:23:52""], [""page1"", ""2023-05-09 18:17:57""], [""page2"", ""2023-05-09 18:10:11""], [""page3"", ""2023-05-09 18:18:50""], [""page4"", ""2023-05-09 18:16:15""]]]"
user13,"[""2023-05-28 13:44:02"", 1441, [[""page0"", ""2023-05-28 14:07:16""], [""page1"", ""2023-05-28 14:03:55""], [""page2"", ""2023-05-28 14:01:07""], [""page3"", ""2023-05-28 13:45:10""], [""page4"", ""2023-05-28 13:47:21""], [""page5"", ""2023-05-28 13:53:26""], [""page6"", ""2023-05-28 13:56:03""], [""page7"", ""2023-05-28 14:06:46""], [""page8"", ""2023-05-28 14:05:52""], [""page9"", ""2023-05-28 13:58:15""], [""page10"", ""2023-05-28 14:00:59""], [""page11"", ""2023-05-28 14:01:29""], [""page12"", ""2023-05-28 14:04:37""], [""page13"", ""2023-05-28 14:07:10""], [""page14"", ""2023-05-28 13:59:49""]]]"
user13,"[""2023-05-02 15:21:54"", 1467, [[""page0"", ""2023-05-02 15:39:27""], [""page1"", ""2023-05-02 15:36:22""], [""page2"", ""2023-05-02 15:26:53""], [""page3"", ""2023-05-02 15:39:34""], [""page4"", ""2023-05-02 15:42:44""], [""page5"", ""2023-05-02 15:32:27""], [""page6"", ""2023-05-02 15:37:03""], [""page7"", ""2023-05-02 15:37:24""], [""page8"", ""2023-05-02 15:41:13""], [""page9"", ""2023-05-02 15:33:50""], [""page10"", ""2023-05-02 15:28:16""], [""page11"", ""2023-05-02 15:46:16""], [""conversion"", ""2023-05-02 15:26:35""]]]"
user13,"[""2023-05-26 06:42:07"", 803, [[""page0"", ""2023-05-26 06:43:58""], [""page1"", ""2023-05-26 06:54:14""], [""page2"", ""2023-05-26 06:46:52""], [""page3"", ""2023-05-26 06:49:05""], [""page4"", ""2023-05-26 06:46:51""], [""page5"", ""2023-05-26 06:54:11""], [""conversion"", ""2023-05-26 06:44:59""]]]"
user14,"[""2023-05-25 06:37:53"", 1392, [[""page0"", ""2023-05-25 06:42:32""]]]"
user14,"[""2023-05-15 07:05:52"", 493, [[""page0"", ""2023-05-15 07:08:28""], [""page1"", ""2023-05-15 07:10:25""], [""page2"", ""2023-05-15 07:08:23""], [""page3"", ""2023-05-15 07:12:57""], [""page4"", ""2023-05-15 07:06:31""], [""page5"", ""2023-05-15 07:10:31""], [""page6"", ""2023-05-15 07:11:49""], [""page7"", ""2023-05-15 07:05:58""]]]"
user14,"[""2023-05-06 22:59:34"", 1109, [[""page0"", ""2023-05-06 23:15:16""], [""page1"", ""2023-05-06 23:14:34""], [""page2"", ""2023-05-06 23:08:13""], [""page3"", ""2023-05-06 23:10:40""], [""page4"", ""2023-05-06 23:17:41""], [""page5"", ""2023-05-06 23:06:14""], [""page6"", ""2023-05-06 23:02:48""], [""page7"", ""2023-05-06 23:05:19""], [""page8"", ""2023-05-06 23:07:24""], [""page9"", ""2023-05-06 23:07:48""]]]"
user14,"[""2023-05-10 15:45:40"", 398, [[""page0"", ""2023-05-10 15:46:37""], [""page1"", ""2023-05-10 15:49:57""], [""page2"", ""2023-05-10 15:48:05""], [""page3"", ""2023-05-10 15:50:43""], [""page4"", ""2023-05-10 15:47:26""], [""page5"", ""2023-05-10 15:49:24""], [""page6"", ""2023-05-10 15:46:32""]]]"
user14,"[""2023-05-01 23:03:56"", 464, [[""page0"", ""2023-05-01 23:07:05""], [""page1"", ""2023-05-01 23:03:59""], [""page2"", ""2023-05-01 23:04:11""], [""page3"", ""2023-05-01 23:08:07""], [""page4"", ""2023-05-01 23:09:51""], [""page5"", ""2023-05-01 23:10:44""], [""page6"", ""2023-05-01 23:07:21""], [""page7"", ""2023-05-01 23:08:15""], [""page8"", ""2023-05-01 23:10:58""]]]"
user14,"[""2023-05-24 09:47:46"", 140, [[""page0"", ""2023-05-24 09:48:49""]]]"
user14,"[""2023-05-09 16:58:30"", 1160, [[""page0"", ""2023-05-09 17:04:22""], [""page1"", ""2023-05-09 17:11:27""], [""page2"", ""2023-05-09 17:02:16""], [""page3"", ""2023-05-09 17:13:39""]]]"
user14,"[""2023-05-14 05:34:59"", 1470, [[""page0"", ""2023-05-14 05:48:38""], [""page1"", ""2023-05-14 05:49:04""], [""page2"", ""2023-05-14 05:47:19""], [""page3"", ""2023-05-14 05:50:02""], [""conversion"", ""2023-05-14 05:45:05""]]]"
user14,"[""2023-05-24 20:16:16"", 284, [[""page0"", ""2023-05-24 20:16:20""], [""page1"", ""2023-05-24 20:16:26""], [""page2"", ""2023-05-24 20:19:46""], [""page3"", ""2023-05-24 20:17:20""], [""page4"", ""2023-05-24 20:18:17""], [""page5"", ""2023-05-24 20:17:59""], [""page6"", ""2023-05-24 20:18:19""], [""page7"", ""2023-05-24 20:20:33""], [""page8"", ""2023-05-24 20:18:56""], [""page9"", ""2023-05-24 20:20:54""]]]"
user14,"[""2023-05-28 07:26:41"", 374, [[""page0"", ""2023-05-28 07:27:57""], [""page1"", ""2023-05-28 07:31:01""], [""page2"", ""2023-05-28 07:32:45""], [""page3"", ""2023-05-28 07:31:11""], [""page4"", ""2023-05-28 07:26:50""], [""page5"", ""2023-05-28 07:29:30""], [""page6"", ""2023-05-28 07:31:23""], [""page7"", ""2023-05-28 07:30:34""], [""page8"", ""2023-05-28 07:30:36""], [""page9"", ""2023-05-28 07:29:52""], [""page10"", ""2023-05-28 07:32:11""], [""page11"", ""2023-05-28 07:28:20""], [""page12"", ""2023-05-28 07:27:41""], [""page13"", ""2023-05-28 07:29:56""], [""conversion"", ""2023-05-28 07:28:45""]]]"
user15,"[""2023-05-22 11:06:01"", 1106, [[""page0"", ""2023-05-22 11:19:11""], [""page1"", ""2023-05-22 11:22:06""], [""page2"", ""2023-05-22 11:09:27""], [""page3"", ""2023-05-22 11:08:14""]]]"
user15,"[""2023-05-25 03:43:44"", 875, [[""page0"", ""2023-05-25 03:45:03""], [""page1"", ""2023-05-25 03:45:21""], [""page2"", ""2023-05-25 03:56:28""], [""page3"", ""2023-05-25 03:45:35""], [""page4"", ""2023-05-25 03:49:25""], [""page5"", ""2023-05-25 03:45:52""], [""page6"", ""2023-05-25 03:49:23""], [""page7"", ""2023-05-25 03:51:01""]]]"
user15,"[""2023-05-01 14:13:09"", 1050, [[""page0"", ""2023-05-01 14:25:42""], [""page1"", ""2023-05-01 14:22:55""]]]"
user15,"[""2023-05-15 02:01:52"", 423, [[""page0"", ""2023-05-15 02:02:55""], [""page1"", ""2023-05-15 02:06:41""], [""page2"", ""2023-05-15 02:06:28""], [""page3"", ""2023-05-15 02:07:02""], [""page4"", ""2023-05-15 02:04:23""], [""page5"", ""2023-05-15 02:03:12""], [""page6"", ""2023-05-15 02:03:41""], [""page7"", ""2023-05-15 02:02:44""], [""page8"", ""2023-05-15 02:06:09""], [""page9"", ""2023-05-15 02:05:03""], [""page10"", ""2023-05-15 02:02:26""], [""page11"", ""2023-05-15 02:02:15""]]]"
user15,"[""2023-05-05 04:32:23"", 1703, [[""page0"", ""2023-05-05 04:59:16""], [""page1"", ""2023-05-05 04:39:39""], [""page2"", ""2023-05-05 04:57:38""], [""page3"", ""2023-05-05 04:34:00""], [""page4"", ""2023-05-05 04:47:24""], [""page5"", ""2023-05-05 04:56:53""], [""page6"", ""2023-05-05 04:59:42""], [""page7"", ""2023-05-05 04:37:29""], [""page8"", ""2023-05-05 04:57:25""], [""page9"", ""2023-05-05 04:48:13""], [""page10"", ""2023-05-05 04:33:09""], [""page11"", ""2023-05-05 04:33:26""], [""page12"", ""2023-05-05 04:47:40""]]]"
user15,"[""2023-05-10 19:22:08"", 1421, [[""page0"", ""2023-05-10 19:39:35""], [""page1"", ""2023-05-10 19:34:49""]]]"
user15,"[""2023-05-21 18:33:11"", 264, [[""page0"", ""2023-05-21 18:35:29""], [""page1"", ""2023-05-21 18:34:07""], [""conversion"", ""2023-05-21 18:34:29""]]]"
user15,"[""2023-05-17 14:30:17"", 1626, [[""page0"", ""2023-05-17 14:33:47""], [""page1"", ""2023-05-17 14:56:26""], [""page2"", ""2023-05-17 14:35:38""], [""page3"", ""2023-05-17 14:52:57""]]]"
user15,"[""2023-05-01 07:29:51"", 1359, [[""page0"", ""2023-05-01 07:32:00""], [""page1"", ""2023-05-01 07:41:29""], [""page2"", ""2023-05-01 07:48:51""], [""page3"", ""2023-05-01 07:51:10""], [""page4"", ""2023-05-01 07:37:19""], [""page5"", ""2023-05-01 07:30:40""], [""page6"", ""2023-05-01 07:34:13""], [""page7"", ""2023-05-01 07:34:08""]]]"
user16,"[""2023-05-01 11:32:04"", 969, [[""page0"", ""2023-05-01 11:37:05""], [""page1"", ""2023-05-01 11:47:46""], [""page2"", ""2023-05-01 11:36:14""], [""page3"", ""2023-05-01 11:45:38""], [""page4"", ""2023-05-01 11:35:10""], [""page5"", ""2023-05-01 11:41:22""], [""page6"", ""2023-05-01 11:42:04""], [""page7"", ""2023-05-01 11:37:46""], [""page8"", ""2023-05-01 11:46:31""]]]"
user16,"[""2023-05-14 03:12:52"", 1441, [[""page0"", ""2023-05-14 03:18:22""]]]"
user16,"[""2023-05-12 09:52:34"", 107, [[""page0"", ""2023-05-12 09:54:04""], [""page1"", ""2023-05-12 09:52:38""], [""page2"", ""2023-05-12 09:52:50""], [""page3"", ""2023-05-12 09:53:26""], [""page4"", ""2023-05-12 09:52:50""], [""page5"", ""2023-05-12 09:53:17""], [""page6"", ""2023-05-12 09:54:01""], [""page7"", ""2023-05-12 09:54:17""], [""page8"", ""2023-05-12 09:54:08""], [""page9"", ""2023-05-12 09:53:31""]]]"
user16,"[""2023-05-05 03:26:26"", 796, [[""page0"", ""2023-05-05 03:36:57""], [""page1"", ""2023-05-05 03:37:56""]]]"
user16,"[""2023-05-02 02:02:37"", 1331, [[""page0"", ""2023-05-02 02:14:44""], [""page1"", ""2023-05-02 02:04:49""], [""page2"", ""2023-05-02 02:06:37""], [""page3"", ""2023-05-02 02:23:44""], [""page4"", ""2023-05-02 02:02:45""], [""page5"", ""2023-05-02 02:02:57""], [""page6"", ""2023-05-02 02:21:43""], [""page7"", ""2023-05-02 02:24:04""], [""page8"", ""2023-05-02 02:16:42""]]]"
user16,"[""2023-05-22 16:32:46"", 836, [[""page0"", ""2023-05-22 16:38:47""], [""page1"", ""2023-05-22 16:42:27""], [""page2"", ""2023-05-22 16:41:50""], [""page3"", ""2023-05-22 16:39:54""], [""page4"", ""2023-05-22 16:36:19""], [""page5"", ""2023-05-22 16:46:24""], [""page6"", ""2023-05-22 16:33:22""], [""page7"", ""2023-05-22 16:33:06""], [""page8"", ""2023-05-22 16:46:02""], [""conversion"", ""2023-05-22 16:33:04""]]]"
user16,"[""2023-05-13 21:24:22"", 404, [[""page0"", ""2023-05-13 21:29:26""], [""page1"", ""2023-05-13 21:27:31""], [""page2"", ""2023-05-13 21:29:26""], [""page3"", ""2023-05-13 21:28:09""], [""page4"", ""2023-05-13 21:27:12""], [""page5"", ""2023-05-13 21:26:44""], [""page6"", ""2023-05-13 21:29:07""]]]"
user17,"[""2023-05-13 15:12:20"", 262, [[""page0"", ""2023-05-13 15:13:05""], [""page1"", ""2023-05-13 15:13:16""], [""page2"", ""2023-05-13 15:15:15""], [""page3"", ""2023-05-13 15:13:55""]]]"
user17,"[""2023-05-15 10:38:21"", 254, [[""page0"", ""2023-05-15 10:41:45""], [""page1"", ""2023-05-15 10:38:44""], [""page2"", ""2023-05-15 10:39:50""]]]"
user17,"[""2023-05-07 19:41:55"", 270, [[""page0"", ""2023-05-07 19:43:45""], [""page1"", ""2023-05-07 19:45:45""], [""page2"", ""2023-05-07 19:42:27""], [""page3"", ""2023-05-07 19:45:21""], [""page4"", ""2023-05-07 19:44:59""], [""page5"", ""2023-05-07 19:42:14""], [""page6"", ""2023-05-07 19:46:04""], [""page7"", ""2023-05-07 19:42:52""], [""page8"", ""2023-05-07 19:44:36""], [""page9"", ""2023-05-07 19:44:23""]]]"
user17,"[""2023-05-04 16:52:02"", 1209, [[""page0"", ""2023-05-04 17:09:54""], [""page1"", ""2023-05-04 16:52:57""], [""page2"", ""2023-05-04 17:06:12""], [""page3"", ""2023-05-04 17:02:22""], [""page4"", ""2023-05-04 17:04:49""], [""page5"", ""2023-05-04 16:56:15""], [""page6"", ""2023-05-04 17:06:30""], [""conversion"", ""2023-05-04 17:08:58""]]]"
user17,"[""2023-05-17 04:49:11"", 1710, [[""page0"", ""2023-05-17 05:02:40""], [""page1"", ""2023-05-17 05:14:00""], [""page2"", ""2023-05-17 05:03:51""], [""page3"", ""2023-05-17 04:49:52""], [""page4"", ""2023-05-17 05:10:32""], [""page5"", ""2023-05-17 05:05:17""], [""page6"", ""2023-05-17 05:16:14""], [""page7"", ""2023-05-17 05:03:01""], [""page8"", ""2023-05-17 05:03:22""], [""page9"", ""2023-05-17 05:04:33""], [""conversion"", ""2023-05-17 05:12:16""]]]"
user17,"[""2023-05-19 11:00:42"", 1339, [[""page0"", ""2023-05-19 11:08:45""], [""page1"", ""2023-05-19 11:03:52""], [""page2"", ""2023-05-19 11:15:34""], [""page3"", ""2023-05-19 11:09:19""], [""page4"", ""2023-05-19 11:05:13""], [""page5"", ""2023-05-19 11:10:22""], [""page6"", ""2023-05-19 11:19:34""], [""page7"", ""2023-05-19 11:11:14""], [""page8"", ""2023-05-19 11:09:47""], [""page9"", ""2023-05-19 11:10:47""], [""page10"", ""2023-05-19 11:02:37""], [""page11"", ""2023-05-19 11:05:46""]]]"
user17,"[""2023-05-06 04:28:13"", 142, [[""page0"", ""2023-05-06 04:28:26""], [""page1"", ""2023-05-06 04:28:34""], [""page2"", ""2023-05-06 04:28:44""], [""page3"", ""2023-05-06 04:30:02""], [""page4"", ""2023-05-06 04:30:11""], [""page5"", ""2023-05-06 04:28:38""], [""page6"", ""2023-05-06 04:30:06""], [""page7"", ""2023-05-06 04:30:06""]]]"
user18,"[""2023-05-28 21:07:35"", 1486, [[""page0"", ""2023-05-28 21:16:24""], [""page1"", ""2023-05-28 21:17:06""], [""page2"", ""2023-05-28 21:27:26""], [""page3"", ""2023-05-28 21:13:06""], [""page4"", ""2023-05-28 21:17:36""], [""page5"", ""2023-05-28 21:14:39""], [""page6"", ""2023-05-28 21:09:37""], [""conversion"", ""2023-05-28 21:11:01""]]]"
user18,"[""2023-05-28 04:36:04"", 227, [[""page0"", ""2023-05-28 04:36:15""], [""page1"", ""2023-05-28 04:37:12""], [""page2"", ""2023-05-28 04:38:23""], [""page3"", ""2023-05-28 04:37:33""], [""page4"", ""2023-05-28 04:37:15""], [""conversion"", ""2023-05-28 04:37:56""]]]"
user18,"[""2023-05-08 19:46:53"", 1610, [[""page0"", ""2023-05-08 20:08:23""], [""page1"", ""2023-05-08 19:51:22""], [""page2"", ""2023-05-08 19:55:43""], [""page3"", ""2023-05-08 19:55:07""], [""page4"", ""2023-05-08 20:00:02""], [""page5"", ""2023-05-08 19:48:06""], [""page6"", ""2023-05-08 20:06:59""], [""page7"", ""2023-05-08 19:58:52""], [""page8"", ""2023-05-08 20:10:42""], [""page9"", ""2023-05-08 20:00:04""], [""page10"", ""2023-05-08 19:49:30""], [""page11"", ""2023-05-08 20:06:24""], [""page12"", ""2023-05-08 19:54:03""]]]"
user18,"[""2023-05-10 06:47:44"", 933, [[""page0"", ""2023-05-10 07:00:49""], [""conversion"", ""2023-05-10 06:50:10""]]]"
user18,"[""2023-05-18 12:54:11"", 594, [[""page0"", ""2023-05-18 12:57:02""], [""page1"", ""2023-05-18 12:57:03""], [""page2"", ""2023-05-18 13:03:53""], [""page3"", ""2023-05-18 12:58:12""], [""page4"", ""2023-05-18 13:01:45""], [""page5"", ""2023-05-18 13:03:29""], [""page6"", ""2023-05-18 13:03:02""], [""page7"", ""2023-05-18 12:55:27""], [""page8"", ""2023-05-18 12:55:53""], [""page9"", ""2023-05-18 12:54:14""], [""page10"", ""2023-05-18 12:54:25""], [""page11"", ""2023-05-18 12:57:06""], [""page12"", ""2023-05-18 13:02:44""]]]"
user18,"[""2023-05-28 11:18:03"", 865, [[""page0"", ""2023-05-28 11:24:01""], [""page1"", ""2023-05-28 11:31:06""], [""page2"", ""2023-05-28 11:27:32""], [""page3"", ""2023-05-28 11:27:15""], [""page4"", ""2023-05-28 11:29:38""], [""page5"", ""2023-05-28 11:26:46""], [""page6"", ""2023-05-28 11:19:48""]]]"
user18,"[""2023-05-13 02:00:47"", 1253, [[""page0"", ""2023-05-13 02:14:20""], [""page1"", ""2023-05-13 02:11:26""], [""page2"", ""2023-05-13 02:16:58""], [""page3"", ""2023-05-13 02:06:34""], [""page4"", ""2023-05-13 02:01:19""], [""page5"", ""2023-05-13 02:16:24""], [""page6"", ""2023-05-13 02:09:10""], [""page7"", ""2023-05-13 02:08:17""], [""page8"", ""2023-05-13 02:15:48""], [""page9"", ""2023-05-13 02:03:12""], [""page10"", ""2023-05-13 02:14:13""], [""page11"", ""2023-05-13 02:06:41""]]]"
user18,"[""2023-05-07 17:25:12"", 468, [[""page0"", ""2023-05-07 17:28:03""], [""page1"", ""2023-05-07 17:25:33""], [""page2"", ""2023-05-07 17:30:30""], [""page3"", ""2023-05-07 17:25:45""], [""page4"", ""2023-05-07 17:31:54""], [""page5"", ""2023-05-07 17:26:05""], [""page6"", ""2023-05-07 17:32:39""], [""page7"", ""2023-05-07 17:27:55""], [""page8"", ""2023-05-07 17:29:08""], [""page9"", ""2023-05-07 17:32:00""], [""page10"", ""2023-05-07 17:29:53""], [""page11"", ""2023-05-07 17:27:05""], [""page12"", ""2023-05-07 17:26:53""], [""page13"", ""2023-05-07 17:30:05""], [""conversion"", ""2023-05-07 17:32:54""]]]"
user18,"[""2023-05-13 11:23:50"", 547, [[""page0"", ""2023-05-13 11:24:47""], [""page1"", ""2023-05-13 11:30:01""], [""page2"", ""2023-05-13 11:30:09""], [""page3"", ""2023-05-13 11:27:43""], [""page4"", ""2023-05-13 11:25:57""], [""page5"", ""2023-05-13 11:30:42""], [""page6"", ""2023-05-13 11:24:47""]]]"
user18,"[""2023-05-09 08:21:40"", 373, [[""page0"", ""2023-05-09 08:27:04""], [""page1"", ""2023-05-09 08:22:27""], [""page2"", ""2023-05-09 08:23:35""]]]"
user19,"[""2023-05-15 10:34:15"", 1077, [[""page0"", ""2023-05-15 10:38:12""], [""page1"", ""2023-05-15 10:41:47""], [""page2"", ""2023-05-15 10:47:22""], [""page3"", ""2023-05-15 10:47:04""], [""page4"", ""2023-05-15 10:43:58""], [""page5"", ""2023-05-15 10:43:31""], [""page6"", ""2023-05-15 10:48:59""], [""page7"", ""2023-05-15 10:43:16""], [""conversion"", ""2023-05-15 10:39:49""]]]"
user19,"[""2023-05-26 02:47:10"", 965, [[""page0"", ""2023-05-26 03:02:51""], [""page1"", ""2023-05-26 02:58:56""], [""page2"", ""2023-05-26 02:56:07""], [""page3"", ""2023-05-26 02:56:27""], [""page4"", ""2023-05-26 02:55:01""], [""page5"", ""2023-05-26 02:51:37""], [""page6"", ""2023-05-26 02:59:42""], [""page7"", ""2023-05-26 03:01:09""], [""page8"", ""2023-05-26 03:01:49""], [""page9"", ""2023-05-26 03:02:14""], [""page10"", ""2023-05-26 03:00:04""], [""page11"", ""2023-05-26 03:00:04""], [""page12"", ""2023-05-26 02:49:08""]]]"
user19,"[""2023-05-06 07:38:03"", 1500, [[""page0"", ""2023-05-06 07:39:53""], [""page1"", ""2023-05-06 07:41:03""], [""page2"", ""2023-05-06 07:45:37""], [""page3"", ""2023-05-06 07:44:38""], [""page4"", ""2023-05-06 07:42:40""], [""page5"", ""2023-05-06 07:58:10""]]]"
user19,"[""2023-05-19 16:56:18"", 1616, [[""page0"", ""2023-05-19 17:09:59""], [""page1"", ""2023-05-19 17:10:57""], [""page2"", ""2023-05-19 17:01:10""], [""page3"", ""2023-05-19 17:14:07""], [""page4"", ""2023-05-19 17:11:02""], [""page5"", ""2023-05-19 17:16:51""], [""page6"", ""2023-05-19 17:16:28""], [""page7"", ""2023-05-19 17:22:39""], [""page8"", ""2023-05-19 17:18:13""], [""page9"", ""2023-05-19 17:08:13""], [""page10"", ""2023-05-19 17:12:50""], [""page11"", ""2023-05-19 17:00:22""], [""page12"", ""2023-05-19 17:21:03""], [""page13"", ""2023-05-19 17:12:19""], [""page14"", ""2023-05-19 17:01:11""]]]"
user19,"[""2023-05-23 05:05:28"", 837, [[""page0"", ""2023-05-23 05:12:55""], [""page1"", ""2023-05-23 05:18:46""], [""page2"", ""2023-05-23 05:11:02""], [""page3"", ""2023-05-23 05:15:45""], [""page4"", ""2023-05-23 05:10:26""], [""page5"", ""2023-05-23 05:15:22""], [""page6"", ""2023-05-23 05:07:39""], [""page7"", ""2023-05-23 05:13:32""], [""page8"", ""2023-05-23 05:07:09""], [""page9"", ""2023-05-23 05:07:14""], [""page10"", ""2023-05-23 05:17:59""], [""page11"", ""2023-05-23 05:12:19""], [""conversion"", ""2023-05-23 05:07:08""]]]"
user19,"[""2023-05-12 08:46:25"", 1126, [[""page0"", ""2023-05-12 09:05:05""], [""page1"", ""2023-05-12 08:52:43""], [""page2"", ""2023-05-12 08:58:42""], [""page3"", ""2023-05-12 08:55:07""], [""page4"", ""2023-05-12 08:59:16""], [""page5"", ""2023-05-12 08:56:39""], [""page6"", ""2023-05-12 08:55:19""], [""page7"", ""2023-05-12 08:51:18""], [""page8"", ""2023-05-12 09:04:15""], [""page9"", ""2023-05-12 08:47:00""], [""page10"", ""2023-05-12 09:04:41""], [""page11"", ""2023-05-12 08:53:00""], [""page12"", ""2023-05-12 08:52:48""], [""page13"", ""2023-05-12 09:00:54""], [""page14"", ""2023-05-12 08:53:17""]]]"
user19,"[""2023-05-18 09:20:45"", 1647, [[""page0"", ""2023-05-18 09:22:13""], [""page1"", ""2023-05-18 09:35:03""], [""page2"", ""2023-05-18 09:34:26""], [""page3"", ""2023-05-18 09:35:53""], [""page4"", ""2023-05-18 09:22:37""], [""page5"", ""2023-05-18 09:42:40""], [""page6"", ""2023-05-18 09:21:38""], [""page7"", ""2023-05-18 09:36:48""], [""page8"", ""2023-05-18 09:41:43""]]]"
